Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-4d69;checkpoint-7y1f;checkpoint-fqea;Question Key;Response
14;1590826220879;30/05/2020 08:10:20;1590826223583;1;30/05/2020 09:10:23;18755;2;questionnaire-89vf;;5216584;5e863f9665bc760e939bae12;1473569;;complete;;5ed20a50d793c916933058ee;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1536x864;1519x755;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;comment;
15;1590826220879;30/05/2020 08:10:20;1590826223583;1;30/05/2020 09:10:23;18755;2;questionnaire-89vf;;5216584;5e863f9665bc760e939bae12;1473569;;complete;;5ed20a50d793c916933058ee;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1536x864;1519x755;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;END QUESTIONNAIRE;42799
1;1590825744217;30/05/2020 08:02:24;1590825744539;1;30/05/2020 09:02:24;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1366x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1590825783483;30/05/2020 08:03:03;1590825783628;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;sex;female
3;1590825784483;30/05/2020 08:03:04;1590825783636;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;sex-quantised;2
4;1590825784483;30/05/2020 08:03:04;1590825783636;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;age;27
5;1590825784483;30/05/2020 08:03:04;1590825783637;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;response-2;right-handed
6;1590825784483;30/05/2020 08:03:04;1590825783638;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;response-2-quantised;1
7;1590825784483;30/05/2020 08:03:04;1590825783639;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;response-2-text;
8;1590825784483;30/05/2020 08:03:04;1590825783639;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;response-3;English
9;1590825784483;30/05/2020 08:03:04;1590825783640;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;country;United Kingdom
10;1590825784483;30/05/2020 08:03:04;1590825783642;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;education;Some university/higher education but no degree
11;1590825784483;30/05/2020 08:03:04;1590825783643;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;education-quantised;4
12;1590825784483;30/05/2020 08:03:04;1590825783644;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1590825784483;30/05/2020 08:03:04;1590825783645;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1590825784483;30/05/2020 08:03:04;1590825783646;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;comment;
15;1590825784483;30/05/2020 08:03:04;1590825783646;1;30/05/2020 09:03:03;18755;2;questionnaire-89vf;;5216510;5a622b2d13898300014b20d6;1473564;;complete;;5ed20a4e964c6515f05b4160;computer;Desktop or Laptop;Windows 10;Chrome 81.0.4044.138;1366x768;1349x657;after demographic;demographic;4;BRAC1_vertLL_1st300;after consent;after demographic;Task done;END QUESTIONNAIRE;39108
1;1590825466477;30/05/2020 07:57:46;1590825466860;2;30/05/2020 09:57:46;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1366x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1590825504826;30/05/2020 07:58:24;1590825504579;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;sex;female
3;1590825505075;30/05/2020 07:58:25;1590825504584;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;sex-quantised;2
4;1590825505075;30/05/2020 07:58:25;1590825504585;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;age;32
5;1590825505075;30/05/2020 07:58:25;1590825504586;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;response-2;right-handed
6;1590825505075;30/05/2020 07:58:25;1590825504587;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;response-2-quantised;1
7;1590825505075;30/05/2020 07:58:25;1590825504588;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;response-2-text;
8;1590825505075;30/05/2020 07:58:25;1590825504588;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;response-3;Spanish
9;1590825505075;30/05/2020 07:58:25;1590825504589;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;country;Spain
10;1590825505075;30/05/2020 07:58:25;1590825504589;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;education;Bachelor degree
11;1590825505075;30/05/2020 07:58:25;1590825504590;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;education-quantised;5
12;1590825505075;30/05/2020 07:58:25;1590825504591;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1590825505075;30/05/2020 07:58:25;1590825504592;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1590825505075;30/05/2020 07:58:25;1590825504593;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;comment;
15;1590825505075;30/05/2020 07:58:25;1590825504594;2;30/05/2020 09:58:24;18755;2;questionnaire-89vf;;5216446;5babd4285f26f10001b17c60;1473560;;complete;;5ed20a53bd73d916ba49de1b;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1366x768;1349x657;after demographic;demographic;4;BRAC1_horiAA_1st0;after consent;after demographic;Task done;END QUESTIONNAIRE;37735
1;1590825136027;30/05/2020 07:52:16;1590825135877;1;30/05/2020 08:52:15;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1536x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1590825175286;30/05/2020 07:52:55;1590825175119;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;sex;male
3;1590825175415;30/05/2020 07:52:55;1590825175121;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;sex-quantised;1
4;1590825175415;30/05/2020 07:52:55;1590825175121;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;age;twenty one years old
5;1590825175415;30/05/2020 07:52:55;1590825175121;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;response-2;right-handed
6;1590825175415;30/05/2020 07:52:55;1590825175121;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;response-2-quantised;1
7;1590825175415;30/05/2020 07:52:55;1590825175122;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;response-2-text;
8;1590825175415;30/05/2020 07:52:55;1590825175122;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;response-3;Portuguese
9;1590825175415;30/05/2020 07:52:55;1590825175122;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;country;Portugal
10;1590825175415;30/05/2020 07:52:55;1590825175122;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;education;High school diploma
11;1590825175415;30/05/2020 07:52:55;1590825175122;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;education-quantised;3
12;1590825175415;30/05/2020 07:52:55;1590825175122;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1590825175415;30/05/2020 07:52:55;1590825175123;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1590825175415;30/05/2020 07:52:55;1590825175123;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;comment;Funny study
15;1590825175415;30/05/2020 07:52:55;1590825175123;1;30/05/2020 08:52:55;18755;2;questionnaire-89vf;;5216401;5e3e25c6f2160b0a292a1b3d;1473558;;complete;;5ed20a58d31cc6000c235127;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x754;after demographic;demographic;4;BRAC1_vertAA_1st300;after consent;after demographic;Task done;END QUESTIONNAIRE;39246
1;1590825131046;30/05/2020 07:52:11;1590825129982;10;30/05/2020 17:52:09;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1536x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1590825159983;30/05/2020 07:52:39;1590825158967;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;sex;female
3;1590825160312;30/05/2020 07:52:40;1590825158970;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;sex-quantised;2
4;1590825160312;30/05/2020 07:52:40;1590825158971;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;age;24
5;1590825160312;30/05/2020 07:52:40;1590825158971;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;response-2;right-handed
6;1590825160312;30/05/2020 07:52:40;1590825158971;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;response-2-quantised;1
7;1590825160312;30/05/2020 07:52:40;1590825158972;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;response-2-text;
8;1590825160312;30/05/2020 07:52:40;1590825158972;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;response-3;English
9;1590825160312;30/05/2020 07:52:40;1590825158972;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;country;Australia
10;1590825160312;30/05/2020 07:52:40;1590825158973;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;education;Bachelor degree
11;1590825160312;30/05/2020 07:52:40;1590825158973;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;education-quantised;5
12;1590825160312;30/05/2020 07:52:40;1590825158973;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1590825160312;30/05/2020 07:52:40;1590825158973;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1590825160312;30/05/2020 07:52:40;1590825158974;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;comment;
15;1590825160312;30/05/2020 07:52:40;1590825158974;10;30/05/2020 17:52:38;18755;2;questionnaire-89vf;;5216400;5e6babd0d0031115b8a7bbbf;1473550;;complete;;5ed20a525f100516ab899482;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x792;after demographic;demographic;4;BRAC1_horiLA_1st300;after consent;after demographic;Task done;END QUESTIONNAIRE;28992
1;1590825017782;30/05/2020 07:50:17;1590825017631;-6;30/05/2020 01:50:17;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1590825044201;30/05/2020 07:50:44;1590825044099;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;sex;male
3;1590825044373;30/05/2020 07:50:44;1590825044103;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;sex-quantised;1
4;1590825044373;30/05/2020 07:50:44;1590825044103;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;age;27
5;1590825044373;30/05/2020 07:50:44;1590825044103;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;response-2;right-handed
6;1590825044373;30/05/2020 07:50:44;1590825044103;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;response-2-quantised;1
7;1590825044373;30/05/2020 07:50:44;1590825044104;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;response-2-text;
