"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"2";1591084874578;"02/06/2020 08:01:14";1591084877245;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"sex";"male"
"3";1591084874781;"02/06/2020 08:01:14";1591084877247;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1591084874781;"02/06/2020 08:01:14";1591084877247;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"age";"24"
"5";1591084874781;"02/06/2020 08:01:14";1591084877247;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591084874781;"02/06/2020 08:01:14";1591084877247;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591084874781;"02/06/2020 08:01:14";1591084877248;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591084874781;"02/06/2020 08:01:14";1591084877248;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-3";"English"
"9";1591084874781;"02/06/2020 08:01:14";1591084877248;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"country";"USA"
"10";1591084874781;"02/06/2020 08:01:14";1591084877248;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1591084874781;"02/06/2020 08:01:14";1591084877248;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"5"
"12";1591084874781;"02/06/2020 08:01:14";1591084877248;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1591084874781;"02/06/2020 08:01:14";1591084877248;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1591084874781;"02/06/2020 08:01:14";1591084877249;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1591084874781;"02/06/2020 08:01:14";1591084877249;"-5";"02/06/2020 03:01:17";18755;2;"questionnaire-89vf";NA;5268392;"5d4a41890e604c00011ade8b";1483756;NA;"complete";NA;"5ed60117bc062100098c9a00";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1920x1080";"1903x1032";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"26499"
"1";1591085468281;"02/06/2020 08:11:08";1591085468194;"2";"02/06/2020 10:11:08";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591085495172;"02/06/2020 08:11:35";1591085495108;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1591085495265;"02/06/2020 08:11:35";1591085495110;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1591085495265;"02/06/2020 08:11:35";1591085495110;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"age";"33"
"5";1591085495265;"02/06/2020 08:11:35";1591085495110;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591085495265;"02/06/2020 08:11:35";1591085495110;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"26917"
"9";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"country";"france"
"10";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"education";"Master degree"
"11";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"6"
"12";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1591085495265;"02/06/2020 08:11:35";1591085495111;"2";"02/06/2020 10:11:35";18755;2;"questionnaire-89vf";NA;5268527;"5d81299125e6a40019e3c80d";1483739;NA;"complete";NA;"5ed5fde4aa77e519c3ff5a3f";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1280x800";"1280x714";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-3";"english"
"1";1591085774069;"02/06/2020 08:16:14";1591085769681;"2";"02/06/2020 10:16:09";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1920x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591085852182;"02/06/2020 08:17:32";1591085848185;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"sex";"male"
"3";1591085852276;"02/06/2020 08:17:32";1591085848188;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"age";"18"
"5";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"response-3";"Polish"
"9";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"country";"Poland"
"10";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"education";"Some high school but no diploma"
"11";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"education-quantised";"2"
"12";1591085852276;"02/06/2020 08:17:32";1591085848189;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1591085852276;"02/06/2020 08:17:32";1591085848190;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1591085852276;"02/06/2020 08:17:32";1591085848190;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"comment";"The most interesting study I've taken on Prolific so far :)"
"15";1591085852276;"02/06/2020 08:17:32";1591085848190;"2";"02/06/2020 10:17:28";18755;2;"questionnaire-89vf";NA;5268595;"5ec65c58dba65c0177c434fe";1483759;NA;"complete";NA;"5ed60177b8c163000a4285f8";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"78510"
"1";1591103821890;"02/06/2020 13:17:01";1591103821581;"2";"02/06/2020 15:17:01";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591103844944;"02/06/2020 13:17:24";1591103844877;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"sex";"male"
"3";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"age";"23"
"5";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-3";"Hungary"
"9";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"country";"Hungary"
"10";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"5"
"12";1591103845069;"02/06/2020 13:17:25";1591103844879;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1591103845069;"02/06/2020 13:17:25";1591103844880;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1591103845069;"02/06/2020 13:17:25";1591103844880;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1591103845069;"02/06/2020 13:17:25";1591103844880;"2";"02/06/2020 15:17:24";18755;2;"questionnaire-89vf";NA;5273587;"5c02a0089649f9000153798b";1485099;NA;"complete";NA;"5ed64cc8a7c31c05d759b013";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Chrome 83.0.4103.61";"1280x800";"1280x689";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"23299"
"1";1591104156430;"02/06/2020 13:22:36";1591104156367;"1";"02/06/2020 14:22:36";18755;2;"questionnaire-89vf";NA;5273670;"5e29b969130e4e000ca807eb";1485101;NA;"complete";NA;"5ed64cc8797eed0458d12dad";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1920x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
