"";"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.ngg1";"checkpoint.nubw";"checkpoint.t5ey";"Question.Key";"Response"
"477";"12";1590580535328;"27/05/2020 11:55:35";1590580535144;2;"27/05/2020 13:55:35";18619;2;"questionnaire-b579";NA;5155551;"5e834e19df483e071fe3c77e";1458002;NA;"complete";NA;"5ece4ebb1e1cca0499efb06e";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLA_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge";"Some knowledge as amateur"
"478";"13";1590580535328;"27/05/2020 11:55:35";1590580535144;2;"27/05/2020 13:55:35";18619;2;"questionnaire-b579";NA;5155551;"5e834e19df483e071fe3c77e";1458002;NA;"complete";NA;"5ece4ebb1e1cca0499efb06e";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLA_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"2"
"479";"14";1590580535328;"27/05/2020 11:55:35";1590580535144;2;"27/05/2020 13:55:35";18619;2;"questionnaire-b579";NA;5155551;"5e834e19df483e071fe3c77e";1458002;NA;"complete";NA;"5ece4ebb1e1cca0499efb06e";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLA_1st0";"Consents given";"exp done";"demographics done";"comment";""
"480";"15";1590580535328;"27/05/2020 11:55:35";1590580535145;2;"27/05/2020 13:55:35";18619;2;"questionnaire-b579";NA;5155551;"5e834e19df483e071fe3c77e";1458002;NA;"complete";NA;"5ece4ebb1e1cca0499efb06e";"computer";"Desktop or Laptop";"Mac OS 10.15.4";"Safari 13.1";"1440x900";"1440x837";"demographics done";"demographic";4;"BRAC2_horiLA_1st0";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"50873"
"481";"1";1590580210505;"27/05/2020 11:50:10";1590580210454;2;"27/05/2020 13:50:10";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1280x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"482";"2";1590580257423;"27/05/2020 11:50:57";1590580257190;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"sex";"male"
"483";"3";1590580257549;"27/05/2020 11:50:57";1590580257195;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"sex-quantised";"1"
"484";"4";1590580257549;"27/05/2020 11:50:57";1590580257196;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"age";""
"485";"5";1590580257549;"27/05/2020 11:50:57";1590580257196;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"486";"6";1590580257549;"27/05/2020 11:50:57";1590580257197;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"487";"7";1590580257549;"27/05/2020 11:50:57";1590580257197;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"response-2-text";""
"488";"8";1590580257549;"27/05/2020 11:50:57";1590580257198;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"response-3";"Hungarian"
"489";"9";1590580257549;"27/05/2020 11:50:57";1590580257198;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"country";"Hungary"
"490";"10";1590580257549;"27/05/2020 11:50:57";1590580257198;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"education";"Master degree"
"491";"11";1590580257549;"27/05/2020 11:50:57";1590580257199;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"education-quantised";"6"
"492";"12";1590580257549;"27/05/2020 11:50:57";1590580257199;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"psyKnowledge";"Not at all"
"493";"13";1590580257549;"27/05/2020 11:50:57";1590580257199;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"1"
"494";"14";1590580257549;"27/05/2020 11:50:57";1590580257199;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"comment";""
"495";"15";1590580257549;"27/05/2020 11:50:57";1590580257200;2;"27/05/2020 13:50:57";18619;2;"questionnaire-b579";NA;5155475;"5c06a957adacd70001f57289";1457988;NA;"complete";NA;"5ece4e3f9871321febf49358";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1280x720";"1263x611";"demographics done";"demographic";4;"BRAC2_vertLL_1st300";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"46747"
"496";"1";1590580170961;"27/05/2020 11:49:30";1590580169879;1;"27/05/2020 12:49:29";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1920x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"497";"2";1590580199279;"27/05/2020 11:49:59";1590580198221;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"sex";"male"
"498";"3";1590580199356;"27/05/2020 11:49:59";1590580198224;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"sex-quantised";"1"
"499";"4";1590580199356;"27/05/2020 11:49:59";1590580198224;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"age";"19"
"500";"5";1590580199356;"27/05/2020 11:49:59";1590580198224;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"501";"6";1590580199356;"27/05/2020 11:49:59";1590580198224;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"502";"7";1590580199356;"27/05/2020 11:49:59";1590580198225;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"response-2-text";""
"503";"8";1590580199356;"27/05/2020 11:49:59";1590580198225;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"response-3";"Portuguese"
"504";"9";1590580199356;"27/05/2020 11:49:59";1590580198225;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"country";"Portugal"
"505";"10";1590580199356;"27/05/2020 11:49:59";1590580198225;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"education";"High school diploma"
"506";"11";1590580199356;"27/05/2020 11:49:59";1590580198225;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"education-quantised";"3"
"507";"12";1590580199356;"27/05/2020 11:49:59";1590580198225;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"psyKnowledge";"Not at all"
"508";"13";1590580199356;"27/05/2020 11:49:59";1590580198226;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"1"
"509";"14";1590580199356;"27/05/2020 11:49:59";1590580198226;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"comment";""
"510";"15";1590580199356;"27/05/2020 11:49:59";1590580198226;1;"27/05/2020 12:49:58";18619;2;"questionnaire-b579";NA;5155459;"5ec11a7ecc3cd20111f07681";1457993;NA;"complete";NA;"5ece4e6a967c2c1f6384315b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x937";"demographics done";"demographic";4;"BRAC2_horiAL_1st300";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"28347"
"511";"1";1591261668579;"04/06/2020 09:07:48";1591261671915;2;"04/06/2020 11:07:51";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1920x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"512";"2";1591261709752;"04/06/2020 09:08:29";1591261713180;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"sex";"male"
"513";"3";1591261709862;"04/06/2020 09:08:29";1591261713182;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"sex-quantised";"1"
"514";"4";1591261709862;"04/06/2020 09:08:29";1591261713182;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"age";"20"
"515";"5";1591261709862;"04/06/2020 09:08:29";1591261713182;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"516";"6";1591261709862;"04/06/2020 09:08:29";1591261713182;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"517";"7";1591261709862;"04/06/2020 09:08:29";1591261713183;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"response-2-text";""
"518";"8";1591261709862;"04/06/2020 09:08:29";1591261713183;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"response-3";"Polish"
"519";"9";1591261709862;"04/06/2020 09:08:29";1591261713183;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"country";"Poland"
"520";"10";1591261709862;"04/06/2020 09:08:29";1591261713183;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"education";"High school diploma"
"521";"11";1591261709862;"04/06/2020 09:08:29";1591261713183;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"education-quantised";"3"
"522";"12";1591261709862;"04/06/2020 09:08:29";1591261713183;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge";"Not at all"
"523";"13";1591261709862;"04/06/2020 09:08:29";1591261713183;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"psyKnowledge-quantised";"1"
"524";"14";1591261709862;"04/06/2020 09:08:29";1591261713184;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"comment";""
"525";"15";1591261709862;"04/06/2020 09:08:29";1591261713184;2;"04/06/2020 11:08:33";18619;2;"questionnaire-b579";NA;5303222;"5d78e48415b10d00163c814e";1494127;NA;"complete";NA;"5ed8b523858a153d0d2ef80b";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x969";"demographics done";"demographic";4;"BRAC2_horiAA_1st0";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"41269"
"526";"1";1591261787750;"04/06/2020 09:09:47";1591261787644;1;"04/06/2020 10:09:47";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"BEGIN QUESTIONNAIRE";""
"527";"2";1591261833945;"04/06/2020 09:10:33";1591261833677;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"sex";"female"
"528";"3";1591261834007;"04/06/2020 09:10:34";1591261833678;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"sex-quantised";"2"
"529";"4";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"age";"18"
"530";"5";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"response-2";"right-handed"
"531";"6";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"response-2-quantised";"1"
"532";"7";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"response-2-text";""
"533";"8";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"END QUESTIONNAIRE";"46035"
"534";"9";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"country";"England"
"535";"10";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"education";"Some high school but no diploma"
"536";"11";1591261834007;"04/06/2020 09:10:34";1591261833679;1;"04/06/2020 10:10:33";18619;2;"questionnaire-b579";NA;5303259;"5ec19f5e5761145e43888767";1494113;NA;"complete";NA;"5ed8b51f57f9623be0d712a9";"computer";"Desktop or Laptop";"Mac OS 10.14.5";"Safari 12.1.1";"1680x1050";"1680x987";"demographics done";"demographic";4;"BRAC2_vertLL_1st0";"Consents given";"exp done";"demographics done";"education-quantised";"2"
